ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__roughrider-east-west,https://doi.org/10.5382/econgeo.4950,Roughrider East/West,Roughrider East/West,Canada,"","",EPSG:4326,"cobalt,nickel","Unconformity-related Uranium,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shining-tree,https://doi.org/10.5382/econgeo.4950,Shining Tree,Shining Tree,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__se-extension,https://doi.org/10.5382/econgeo.4950,SE Extension,SE Extension,Botswana,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kevitsa,https://doi.org/10.5382/econgeo.4950,Kevitsa,Kevitsa,Finland,"","",EPSG:4326,"nickel,cobalt","Stratabound Contact-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sorowako,https://doi.org/10.5382/econgeo.4950,Sorowako,Sorowako,Indonesia,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Laterite,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bokai-north-south-todal,https://doi.org/10.5382/econgeo.4950,Bokai North/South (Todal),Bokai North/South (Todal),Zimbabwe,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__flying-fox-lounge-lizard,https://doi.org/10.5382/econgeo.4950,Flying Fox-Lounge Lizard,Flying Fox-Lounge Lizard,Australia,"","",EPSG:4326,"nickel,cobalt","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rav-1-4-5-8,https://doi.org/10.5382/econgeo.4950,RAV 1-4-5-8,RAV 1-4-5-8,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sueinlagash,https://doi.org/10.5382/econgeo.4950,Sueinlagash,Sueinlagash,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kempirsai-kempirsay,https://doi.org/10.5382/econgeo.4950,Kempirsai (Kempirsay),Kempirsai (Kempirsay),Kazakhstan,"","",EPSG:4326,"nickel,cobalt","Clay silicate-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__northmet-dunka-road,https://doi.org/10.5382/econgeo.4950,NorthMet (Dunka Road),NorthMet (Dunka Road),USA,"",POINT (-92.0 47.6),EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Duluth Complex - Keweenawan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__werner-lake-big-zone,https://doi.org/10.5382/econgeo.4950,Werner Lake-Big Zone,Werner Lake-Big Zone,Canada,"","",EPSG:4326,"cobalt,nickel","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__laukku,https://doi.org/10.5382/econgeo.4950,Laukku,Laukku,Russia,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jacomyns-pan,https://doi.org/10.5382/econgeo.4950,Jacomyns Pan,Jacomyns Pan,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__munali,https://doi.org/10.5382/econgeo.4950,Munali,Munali,Zambia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mwetaung,https://doi.org/10.5382/econgeo.4950,Mwetaung,Mwetaung,Myanmar,"","",EPSG:4326,nickel,"Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__librazhd-pogradec,https://doi.org/10.5382/econgeo.4950,Librazhd-Pogradec,Librazhd-Pogradec,Albania,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate-oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cliffs,https://doi.org/10.5382/econgeo.4950,Cliffs,Cliffs,Australia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__huanshanxi,https://doi.org/10.5382/econgeo.4950,Huanshanxi,Huanshanxi,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nicobi,https://doi.org/10.5382/econgeo.4950,Nicobi,Nicobi,Canada,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-russian-led-jv,https://doi.org/10.5382/econgeo.4950,Clarion-Clipperton (Russian-led JV),Clarion-Clipperton (Russian-led JV),Int'l Waters,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,Manganese nodules"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__larkins-find,https://doi.org/10.5382/econgeo.4950,Larkins Find,Larkins Find,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__barnes-hill,https://doi.org/10.5382/econgeo.4950,Barnes Hill,Barnes Hill,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate-Oxide,Clay silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-parkin-offset,https://doi.org/10.5382/econgeo.4950,Sudbury-Parkin Offset,Sudbury-Parkin Offset,Canada,"",POINT (-80.87806388888889 46.805),EPSG:4326,"nickel,cobalt","Impact-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bohemia-basin-basin-takanis-flapjack,https://doi.org/10.5382/econgeo.4950,Bohemia Basin (Basin-Takanis-Flapjack),Bohemia Basin (Basin-Takanis-Flapjack),USA,"",POINT (-136.43427 57.98471),EPSG:4326,"nickel,cobalt","Wrangellia LIP-related,Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tati-selkirk,https://doi.org/10.5382/econgeo.4950,Tati-Selkirk,Tati-Selkirk,Botswana,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__heishan,https://doi.org/10.5382/econgeo.4950,Heishan,Heishan,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__agua-branca,https://doi.org/10.5382/econgeo.4950,Água Branca,Água Branca,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dalen-espedalen,https://doi.org/10.5382/econgeo.4950,Dalen (Espedalen),Dalen (Espedalen),Norway,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__loskop-jv-rietfontein-de-wagendrift,https://doi.org/10.5382/econgeo.4950,Loskop JV (Rietfontein/De Wagendrift),Loskop JV (Rietfontein/De Wagendrift),South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__afplats-leeuwkop,https://doi.org/10.5382/econgeo.4950,Afplats-Leeuwkop,Afplats-Leeuwkop,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__oravainen,https://doi.org/10.5382/econgeo.4950,Oravainen,Oravainen,Finland,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__araguaia-north-south,https://doi.org/10.5382/econgeo.4950,Araguaia North / South,Araguaia North / South,Brazil,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__loma-de-niquel-loma-de-hierro,https://doi.org/10.5382/econgeo.4950,Loma de Niquel (Loma de Hierro),Loma de Niquel (Loma de Hierro),Venezuela,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bon-accord-segalla,https://doi.org/10.5382/econgeo.4950,Bon Accord-Segalla,Bon Accord-Segalla,South Africa,"","",EPSG:4326,nickel,"Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kurnalpi-grey-dam,https://doi.org/10.5382/econgeo.4950,Kurnalpi-Grey Dam,Kurnalpi-Grey Dam,Australia,"","",EPSG:4326,"cobalt,nickel","Clay silicate-oxide,Clay silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-mincor-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Mincor Group,Kambalda-Mincor Group,Australia,"","",EPSG:4326,"cobalt,nickel","Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__everest-south-hoogland,https://doi.org/10.5382/econgeo.4950,Everest South-Hoogland,Everest South-Hoogland,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dutwa-wamangola-ngasamo,https://doi.org/10.5382/econgeo.4950,Dutwa (Wamangola-Ngasamo),Dutwa (Wamangola-Ngasamo),Tanzania,"","",EPSG:4326,"cobalt,nickel","Oxide?,Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bucko-lake,https://doi.org/10.5382/econgeo.4950,Bucko Lake,Bucko Lake,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Proterozoic Komatiite-related,Thompson Belt"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-kpote,https://doi.org/10.5382/econgeo.4950,Mount Kpote,Mount Kpote,Togo,"","",EPSG:4326,"cobalt,nickel","Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__haggan,https://doi.org/10.5382/econgeo.4950,Häggån,Häggån,Sweden,"","",EPSG:4326,nickel,"Sediment-hosted Pb-Zn/VMS,Shale-hosted Ni,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mouat,https://doi.org/10.5382/econgeo.4950,Mouat,Mouat,USA,"",POINT (-109.9 45.38),EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nonoc,https://doi.org/10.5382/econgeo.4950,Nonoc,Nonoc,Philippines,"","",EPSG:4326,"cobalt,nickel","Oxide-clay silicate,Oxide-Clay silicate,Laterite,Oxide-Clay Silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__blue-lake,https://doi.org/10.5382/econgeo.4950,Blue Lake,Blue Lake,Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulau-gag-island-saprolite,https://doi.org/10.5382/econgeo.4950,Pulau-Gag Island (Saprolite),Pulau-Gag Island (Saprolite),Indonesia,"","",EPSG:4326,"cobalt,nickel","Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-siberia-black-range,https://doi.org/10.5382/econgeo.4950,KNP West-Siberia: Black Range,KNP West-Siberia: Black Range,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Laterite,Oxide-Clay Silicate,Oxide-hydrous Mg silicate,Oxide-clay silicate,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-peura-aho,https://doi.org/10.5382/econgeo.4950,Kuhmo-Peura-Aho,Kuhmo-Peura-Aho,Finland,"","",EPSG:4326,"cobalt,nickel","IOCG,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__magazynskraal-sedibelo-east,https://doi.org/10.5382/econgeo.4950,Magazynskraal-Sedibelo East,Magazynskraal-Sedibelo East,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marshall-pool,https://doi.org/10.5382/econgeo.4950,Marshall Pool,Marshall Pool,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Laterite,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lebjazhinskoe,https://doi.org/10.5382/econgeo.4950,Lebjazhinskoe,Lebjazhinskoe,Russia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zapadno-rybozero,https://doi.org/10.5382/econgeo.4950,Zapadno-Rybozero,Zapadno-Rybozero,Russia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wowo-gap,https://doi.org/10.5382/econgeo.4950,Wowo Gap,Wowo Gap,PNG,"",POINT (148.56666666666666 -9.5),EPSG:4326,"nickel,cobalt","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__state-forest-lot-3,https://doi.org/10.5382/econgeo.4950,State Forest Lot 3,State Forest Lot 3,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__limeburners-flat,https://doi.org/10.5382/econgeo.4950,Limeburners Flat,Limeburners Flat,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tagaung-taung,https://doi.org/10.5382/econgeo.4950,Tagaung Taung,Tagaung Taung,Myanmar,"",POINT (23.634527777777777 96.16316944444445),EPSG:4326,nickel,"Laterite,Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-kauniinlampi,https://doi.org/10.5382/econgeo.4950,Kuhmo-Kauniinlampi,Kuhmo-Kauniinlampi,Finland,"","",EPSG:4326,nickel,"Hydrothermal Ni,IOCG"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ilmolahti-ohensalo,https://doi.org/10.5382/econgeo.4950,Ilmolahti-Ohensalo,Ilmolahti-Ohensalo,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zambales-chromite,https://doi.org/10.5382/econgeo.4950,Zambales Chromite,Zambales Chromite,Philippines,"","",EPSG:4326,nickel,"Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ravensthorpe,https://doi.org/10.5382/econgeo.4950,Ravensthorpe,Ravensthorpe,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Laterite,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__collerina-homeville,https://doi.org/10.5382/econgeo.4950,Collerina-Homeville,Collerina-Homeville,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide-Clay silicate,Oxide-clay silicate,Laterite,Oxide-Clay Silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__camelback-bore-east,https://doi.org/10.5382/econgeo.4950,Camelback Bore East,Camelback Bore East,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__local-boy,https://doi.org/10.5382/econgeo.4950,Local Boy,Local Boy,USA,"","",EPSG:4326,nickel,"Duluth Complex - Keweenawan LIP,Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nickel-king-thye-lake,https://doi.org/10.5382/econgeo.4950,Nickel King (Thye Lake),Nickel King (Thye Lake),Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Impact-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__raglan-nunavik-group-1,https://doi.org/10.5382/econgeo.4950,Raglan-Nunavik Group #1,Raglan-Nunavik Group #1,Canada,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Proterozoic Komatiite-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sampolanmaki,https://doi.org/10.5382/econgeo.4950,Sampolanmäki,Sampolanmäki,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__serra-do-tapa,https://doi.org/10.5382/econgeo.4950,Serra do Tapa,Serra do Tapa,Brazil,"","",EPSG:4326,"cobalt,nickel","Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-goongarrie-goongarrie-hill,https://doi.org/10.5382/econgeo.4950,KNP West-Goongarrie: Goongarrie Hill,KNP West-Goongarrie: Goongarrie Hill,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay Silicate,Oxide-clay silicate,Laterite,Oxide-hydrous Mg silicate,Oxide-Clay silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wetlegs,https://doi.org/10.5382/econgeo.4950,Wetlegs,Wetlegs,USA,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide,Duluth Complex - Keweenawan LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__patch-gulch-canegrass,https://doi.org/10.5382/econgeo.4950,Patch-Gulch (Canegrass),Patch-Gulch (Canegrass),Australia,"","",EPSG:4326,nickel,"Clay silicate-oxide,Laterite,Clay silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__scotia-group,https://doi.org/10.5382/econgeo.4950,Scotia Group,Scotia Group,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__radio-hill,https://doi.org/10.5382/econgeo.4950,Radio Hill,Radio Hill,Australia,"","",EPSG:4326,"cobalt,nickel","Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mel,https://doi.org/10.5382/econgeo.4950,Mel,Mel,Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__huangshandong-huangshan-xiangshan,https://doi.org/10.5382/econgeo.4950,Huangshandong-Huangshan-Xiangshan,Huangshandong-Huangshan-Xiangshan,China,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__eland,https://doi.org/10.5382/econgeo.4950,Eland,Eland,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__leschevskoe,https://doi.org/10.5382/econgeo.4950,Leschevskoe,Leschevskoe,Russia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__guanajibo-punta-guanajibo,https://doi.org/10.5382/econgeo.4950,Guanajibo-Punta Guanajibo,Guanajibo-Punta Guanajibo,Puerto Rico,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__impala-rbr-jv,https://doi.org/10.5382/econgeo.4950,Impala-RBR JV,Impala-RBR JV,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kalatongke,https://doi.org/10.5382/econgeo.4950,Kalatongke,Kalatongke,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__manticao,https://doi.org/10.5382/econgeo.4950,Manticao,Manticao,Philippines,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__millenium,https://doi.org/10.5382/econgeo.4950,Millenium,Millenium,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bafokeng-rasimone,https://doi.org/10.5382/econgeo.4950,Bafokeng-Rasimone,Bafokeng-Rasimone,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Contact-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__yangliuping,https://doi.org/10.5382/econgeo.4950,Yangliuping,Yangliuping,China,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related,Emeishan LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__piaui-sao-joao-do-piaui,https://doi.org/10.5382/econgeo.4950,Piauí (São João do Piauí),Piauí (São João do Piauí),Brazil,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rooipoort,https://doi.org/10.5382/econgeo.4950,Rooipoort,Rooipoort,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nyngan-summervale,https://doi.org/10.5382/econgeo.4950,Nyngan-Summervale,Nyngan-Summervale,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide-clay silicate,Oxide-Clay Silicate,Laterite,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sheba-s-ridge,https://doi.org/10.5382/econgeo.4950,Sheba's Ridge,Sheba's Ridge,South Africa,"","",EPSG:4326,nickel,"Stratabound Contact-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__eagle-s-nest,https://doi.org/10.5382/econgeo.4950,Eagle's Nest,Eagle's Nest,Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pana-eastern,https://doi.org/10.5382/econgeo.4950,Pana-Eastern,Pana-Eastern,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-aer-kidd,https://doi.org/10.5382/econgeo.4950,Sudbury-Aer-Kidd,Sudbury-Aer-Kidd,Canada,"",POINT (-81.42692222222222 46.397594444444444),EPSG:4326,nickel,"Impact-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__americano-do-brasil,https://doi.org/10.5382/econgeo.4950,Americano do Brasil,Americano do Brasil,Brazil,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-waite-kauri,https://doi.org/10.5382/econgeo.4950,NiWest-Waite Kauri,NiWest-Waite Kauri,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-cruz,https://doi.org/10.5382/econgeo.4950,Santa Cruz,Santa Cruz,Philippines,"","",EPSG:4326,nickel,"Laterite,Oxide-Clay Silicate,Oxide-Clay silicate,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__corkwood,https://doi.org/10.5382/econgeo.4950,Corkwood,Corkwood,Australia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__turnagain,https://doi.org/10.5382/econgeo.4950,Turnagain,Turnagain,Canada,"","",EPSG:4326,"nickel,cobalt","Alaskan-type Complex,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-mount-kilkenny,https://doi.org/10.5382/econgeo.4950,NiWest-Mount Kilkenny,NiWest-Mount Kilkenny,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hinatuan-taganaan,https://doi.org/10.5382/econgeo.4950,Hinatuan-Taganaan,Hinatuan-Taganaan,Philippines,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__weld-range-ni-cr,https://doi.org/10.5382/econgeo.4950,Weld Range (Ni-Cr),Weld Range (Ni-Cr),Australia,"","",EPSG:4326,nickel,"Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__outokumpu-sarkiniemi,https://doi.org/10.5382/econgeo.4950,Outokumpu-Särkiniemi,Outokumpu-Särkiniemi,Finland,"","",EPSG:4326,"cobalt,nickel","VMS,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__booysendal-north-south-everest,https://doi.org/10.5382/econgeo.4950,Booysendal North / South-Everest,Booysendal North / South-Everest,South Africa,"","",EPSG:4326,nickel,"Stratabound Contact-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hoedspruit,https://doi.org/10.5382/econgeo.4950,Hoedspruit,Hoedspruit,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__birch-lake,https://doi.org/10.5382/econgeo.4950,Birch Lake,Birch Lake,USA,"",POINT (-91.8 47.75),EPSG:4326,nickel,"Duluth Complex - Keweenawan LIP,Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ruth-well,https://doi.org/10.5382/econgeo.4950,Ruth Well,Ruth Well,Australia,"","",EPSG:4326,"cobalt,nickel","Archean Komatiite,Archean komatiite,Magmatic Sulphide"
