ms_uri,source_id,record_id,country,location,crs,other_names,state_or_province,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310319,https://mrdata.usgs.gov/mrds,10310319,United States,POINT (-118.0524 41.3338),EPSG:4326,"West Wood,Northeast areas,Sleeper Pit,Bedrock Casino,Wood Pit",Nevada,Sleeper Mine,"Copper,Thallium,Arsenic,Molybdenum,Mercury,Nickel,Potassium,Zinc,Sulfur,Cobalt,Selenium,Antimony,Silver,Lead,Barium-Barite,Bismuth,Gold,Tellurium","High-sulfidation (HS) epithermal silver-gold ± Cu,Low-sulfidation (LS) epither- mal gold-silver"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310329,https://mrdata.usgs.gov/mrds,10310329,United States,POINT (-117.13244 40.5483),EPSG:4326,"",Nevada,Fortitude Mine,"Arsenic,Chromium,Tellurium,Molybdenum,Manganese,Gold,Lead,Silver,Bismuth,Cobalt,Nickel,Copper,Mercury,Antimony,Zinc","Skarn copper,Skarn gold ± copper ± tungsten"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310336,https://mrdata.usgs.gov/mrds,10310336,United States,POINT (-117.25874 41.20989),EPSG:4326,"Powder Hill,Shaft Zone,considered to be a satellite deposit of Getchell Gold Mines,A Zone,Bud Hill,N Beds",Nevada,Turquoise Ridge Mine,"Antimony,Molybdenum,Copper,Fluorine-Fluorite,Tin,Silver,Bismuth,Gold,Mercury,Lead,Arsenic,Zinc,Tellurium,Thallium,Barium-Barite,Tungsten","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310370,https://mrdata.usgs.gov/mrds,10310370,United States,POINT (-115.59589 39.96659),EPSG:4326,"One-Five deposit,Pit 3,North Area Deposits,Pit 2,Two-Three deposit,Pit 5,Pit 1,BF Claim Group",Nevada,Bald Mountain Mine,"Gold,Arsenic,Zinc,Copper,Antimony,Bismuth,Silver,Mercury,Tellurium","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310382,https://mrdata.usgs.gov/mrds,10310382,United States,POINT (-114.97887 39.25384),EPSG:4326,"Zack,East Robinson Project,North Star Pointer,Pilot Knob,JD Hill,West Liberty,Twin Peaks,Ruth",Nevada,Star Pointer Gold Mine,"Zinc,Thallium,Silver,Gold,Copper,Fluorine-Fluorite,Arsenic,Tellurium,Antimony,Lead",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310407,https://mrdata.usgs.gov/mrds,10310407,United States,POINT (-115.4985 39.99777),EPSG:4326,"A-3 deposit,A-5 deposit,A-2 deposit,A-1 deposit,A-4 deposit",Nevada,White Pine Gold Mine,"Tellurium,Mercury,Gold,Bismuth,Silver,Copper,Antimony,Zinc,Arsenic",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310443,https://mrdata.usgs.gov/mrds,10310443,United States,POINT (-115.547 39.92381),EPSG:4326,Bald Mountain project,Nevada,"Top, Mahoney Canyon, and Sage Flat Deposits","Copper,Zinc,Antimony,Tellurium,Gold,Arsenic,Silver,Bismuth,Mercury",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310444,https://mrdata.usgs.gov/mrds,10310444,United States,POINT (-115.547 39.92381),EPSG:4326,Bald Mountain Mine project,Nevada,RBM Deposit,"Lead,Bismuth,Silver,Copper,Mercury,Gold,Arsenic,Antimony,Tellurium,Zinc",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310447,https://mrdata.usgs.gov/mrds,10310447,United States,POINT (-115.59589 39.96659),EPSG:4326,Bald Mountain Mine Project,Nevada,LJ Ridge Deposit,"Arsenic,Zinc,Antimony,Silver,Copper,Tellurium,Bismuth,Gold,Mercury",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310481,https://mrdata.usgs.gov/mrds,10310481,United States,POINT (-116.00089 39.49803),EPSG:4326,"Lawton Shaft,Pinto,Silverado,Richmond Secret Canyon,Spring Valley,Eureka Consolidated,Dunderberg,Consolidated Eureka Mine,Eureka Tunnel,Locan Shaft,Jackson Mine,KK Consolidated,TL Shaft,Silver Conner Shaft,Geddes,Bertrand Mine,Atlas Shaft,Ruby Hill Tunnel,Richmond-Eureka Mine,Diamond Mine",Nevada,Eureka District Deposits,"Silver,Gold,Zinc,Iron,Molybdenum,Tellurium,Lead,Copper","Ferroan carbonate polymetallic,Replacement polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310488,https://mrdata.usgs.gov/mrds,10310488,United States,POINT (-117.2513 41.2079),EPSG:4326,"Center pit,North Pit,South pit",Nevada,Getchell Gold Mine,"Tin,Zinc,Silver,Bismuth,Barium-Barite,Lead,Tellurium,Tungsten,Molybdenum,Antimony,Mercury,Fluorine-Fluorite,Arsenic,Copper,Gold,Thallium","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310489,https://mrdata.usgs.gov/mrds,10310489,United States,POINT (-117.25096 41.19989),EPSG:4326,considered to be part of Getchell Gold Mines,Nevada,Summer Camp Deposit,"Tin,Antimony,Fluorine-Fluorite,Gold,Copper,Molybdenum,Zinc,Tellurium,Silver,Lead,Arsenic,Tungsten,Bismuth,Thallium,Barium-Barite,Mercury","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310490,https://mrdata.usgs.gov/mrds,10310490,United States,POINT (-117.25874 41.20989),EPSG:4326,satellite deposit of Getchell Gold Mines,Nevada,Hansen Creek Deposit,"Antimony,Tin,Barium-Barite,Silver,Molybdenum,Zinc,Tungsten,Tellurium,Gold,Arsenic,Mercury,Lead,Bismuth,Fluorine-Fluorite,Copper,Thallium","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310551,https://mrdata.usgs.gov/mrds,10310551,United States,POINT (-115.59589 39.96659),EPSG:4326,"",Nevada,White Pine Gold Deposit,"Tellurium,Gold,Arsenic,Antimony,Mercury,Silver,Zinc,Bismuth,Copper",Distal- disseminated silver-gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310557,https://mrdata.usgs.gov/mrds,10310557,United States,POINT (-115.55688 39.2498),EPSG:4326,"Treasure Hill Mine,Northeast Seligman Mine,Centennial Mine",Nevada,Mount Hamilton Mine,"Copper,Lead,Antimony,Arsenic,Gold,Bismuth,Tungsten,Molybdenum,Silver,Tellurium,Zinc","Ferroan carbonate polymetallic,Replacement polymetallic,Skarn gold ± copper ± tungsten,Skarn molybdenum"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310647,https://mrdata.usgs.gov/mrds,10310647,United States,POINT (-114.9952 33.06057),EPSG:4326,"Vista Pit,Big Chief Pit,Cherokee Pit,Rainbow Pit,Lena orebody,Gold Bug orebody",California,Mesquite Mine,"Antimony,Tellurium,Lead,Gold,Arsenic,Copper,Silver,Molybdenum",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10311060,https://mrdata.usgs.gov/mrds,10311060,United States,POINT (-105.48363 37.58641),EPSG:4326,"Goodman claims,McMillan Group,Coronado Group,Eagle Plume adit,Hawkins adit,Dividend",Colorado,Courthouse vein system,"Tellurium,Silver,Gold,Tungsten",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10311061,https://mrdata.usgs.gov/mrds,10311061,United States,POINT (-105.4839 37.58641),EPSG:4326,"Eagle Plume adit,Courthouse vein",Colorado,Dividend adit,"Silver,Tungsten,Gold,Tellurium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10311062,https://mrdata.usgs.gov/mrds,10311062,United States,POINT (-105.48335 37.58613),EPSG:4326,Courthouse vein,Colorado,Hawkins adit,"Silver,Tellurium,Tungsten,Gold",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10311065,https://mrdata.usgs.gov/mrds,10311065,United States,POINT (-105.15 38.73333),EPSG:4326,"",Colorado,Cripple Creek District,"Antimony,Tellurium,Silver,Gold,Gemstone, Semiprecious,Mercury",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400191,https://mrdata.usgs.gov/mrds,10400191,United States,POINT (-112.53089 46.0199),EPSG:4326,"",Montana,"Butte, Veins (Anaconda)","Selenium,Tellurium,Silver,Gold,Copper,Lead,Zinc,Manganese,Cadmium,Bismuth",Vein polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000013,https://mrdata.usgs.gov/mrds,60000013,United States,POINT (-105.36729 40.11668),EPSG:4326,"",Colorado,Jamestown District,"Gold,Tungsten,Tellurium","Epizonal orogenic gold,Hypozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000327,https://mrdata.usgs.gov/mrds,60000327,United States,POINT (-106.1425 38.29471),EPSG:4326,"",Colorado,Bonanza - Kerber Creek District,"Copper,Titanium,Manganese,Gold,Lead,Antimony,Tellurium,Silver,Bismuth,Zinc",Vein polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000376,https://mrdata.usgs.gov/mrds,60000376,United States,POINT (-106.5334 37.35172),EPSG:4326,Platoro District,Colorado,Ute District,"Copper,Antimony,Silver,Molybdenum,Tellurium,Lead,Gold,Zinc",High-sulfidation (HS) epithermal silver-gold ± Cu
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000378,https://mrdata.usgs.gov/mrds,60000378,United States,POINT (-108.0636 37.3994),EPSG:4326,California District,Colorado,La Plata District,"Zinc,Vanadium,Iron,Lead,Mercury,Uranium,Copper,Silver,Tellurium,platinum-group elements,Gold",Iron oxide poly- metallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000387,https://mrdata.usgs.gov/mrds,60000387,United States,POINT (-107.31503 38.0328),EPSG:4326,Lake City District,Colorado,Lake District,"Silver,Antimony,Aluminum,Zinc,Potassium,Sulfur, Sulfuric Acid,Manganese,Gold,Tellurium,Copper,Lead,Sulfur,Bismuth,Uranium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000389,https://mrdata.usgs.gov/mrds,60000389,United States,POINT (-107.46643 38.0075),EPSG:4326,Henson Creek District,Colorado,Galena District-Colorado,"Lead,Copper,Silver,Tellurium,Gold,Bismuth,Uranium,Manganese,Arsenic,Zinc,Antimony",Vein polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000582,https://mrdata.usgs.gov/mrds,60000582,Canada,POINT (-98.42189 55.21006),EPSG:4326,"",Manitoba,Soab North and South Mines,"Gold,Silver,platinum-group elements,Nickel,Copper,Cobalt,Tellurium,Selenium","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000601,https://mrdata.usgs.gov/mrds,60000601,Russia,POINT (29.73693 69.33184),EPSG:4326,Petsamo,"",Pechenga District,"Selenium,Tellurium,Copper,Silver,Gold,Nickel","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000649,https://mrdata.usgs.gov/mrds,60000649,Russia,POINT (29.73693 69.33184),EPSG:4326,Petsamo,"",Pechenga District,"platinum-group elements,Nickel,Silver,Copper,Gold,Tellurium,Selenium","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000953,https://mrdata.usgs.gov/mrds,60000953,United States,POINT (-105.40336 36.70644),EPSG:4326,"Black Mountain,Pioneer Creek,Bitter Creek,Alum Gulch,La Belle,Moly,Goose Creek,Anchor,Questa,Keystone,Placer Creek,Sulphur Gulch,Bobcat Creek,Black Copper Canyon",New Mexico,Red River District,"Lead,Gold,Zinc,Copper,Platinum,Silver,Tellurium,Molybdenum",Climax-type porphyry molybdenum
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001021,https://mrdata.usgs.gov/mrds,60001021,United States,POINT (-113.46418 43.8399),EPSG:4326,"",Idaho,Unnamed Jasperoid Occurrences,"Molybdenum,Selenium,Lead,Cadmium,Zinc,Thallium,Bismuth,Silver,Platinum,Gold,Arsenic,Copper,Tellurium,Mercury,Tin,Antimony",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001622,https://mrdata.usgs.gov/mrds,60001622,United States,POINT (-112.53009 46.0249),EPSG:4326,Summit Valley District,Montana,Butte District,"Silver,Manganese,Calcium,Zinc,Selenium,Lead,Tellurium,Bismuth,Gold,Cadmium,Copper,Sulfur",Porphyry copper ± gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001642,https://mrdata.usgs.gov/mrds,60001642,United States,POINT (-113.80081 37.41668),EPSG:4326,"",Utah,Stateline District,"Copper,Lead,Tellurium,Molybdenum,Mercury,Silver,Gold,Manganese","Alkalic epithermal gold ± Ag,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Low-sulfidation (LS) epither- mal gold-silver"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001857,https://mrdata.usgs.gov/mrds,60001857,Nicaragua,POINT (-85.16665 12.21347),EPSG:4326,"Santa Mana,El Corral,Tres Amigos,Chamarro Prospect,Babilonia Crimea,Santiago,La Mestiza,Mojon Sw,El Calvario,Experiencia,Esmeralda Structure,Esmeralda Oeste,Armenia,Babilonia Viejo,San FranciscoMestiza,La Juanita,El Asombro,Esmeralda-Victoria Zones,Populares,Gran Britannia,Babilonia Mine,Admirable,Los Angeles-Anchura,Includes Sultana,El Salto,El Pulpito,San Juan Mine,Asombro Claims,Esmeralda Ester,Zopilote,Mojon Azul,Chamarro OestesSan Juan,Sta,Santa Elena,Desconocida,Turqueza,Victona,El Tigre,Babilonia Nueva,La Libertad,La Torre,Veta 3,Valentina",Chontales,La Libertad Area,"Lead,Cadmium,Gold,Tellurium,Manganese,Zinc,Cobalt,Silver,Copper,Antimony,Selenium,Arsenic","Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Low-sulfidation (LS) epither- mal gold-silver"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1456,https://mrdata.usgs.gov/pp1802,1456,United States,POINT (-112.136471234 40.528310061),EPSG:4326,"",Utah,Bingham,"Titanium,Tellurium,Rhenium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1757,https://mrdata.usgs.gov/pp1802,1757,United States,POINT (-119 38.21),EPSG:4326,"",California,Bodie Hills,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1758,https://mrdata.usgs.gov/pp1802,1758,United States,POINT (-116.318286 40.9093339999),EPSG:4326,"",Nevada,Carlin,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1760,https://mrdata.usgs.gov/pp1802,1760,United States,POINT (-105.15 38.7333300002),EPSG:4326,"",Colorado,Cripple Creek,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1762,https://mrdata.usgs.gov/pp1802,1762,United States,POINT (-116.362654 40.960899),EPSG:4326,"",Nevada,Deep Star,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1763,https://mrdata.usgs.gov/pp1802,1763,United States,POINT (-83.0360000004 35.0360000003),EPSG:4326,"",North Carolina,Ducktown,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1767,https://mrdata.usgs.gov/pp1802,1767,United States,POINT (-117.13244 40.5482999998),EPSG:4326,"",Nevada,Fortitutde,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1768,https://mrdata.usgs.gov/pp1802,1768,United States,POINT (-117.252881 41.2218439997),EPSG:4326,"",Nevada,Getchell,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1770,https://mrdata.usgs.gov/pp1802,1770,United States,POINT (-112.01417 45.8987999996),EPSG:4326,"",Montana,Golden Sunlight,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1773,https://mrdata.usgs.gov/pp1802,1773,United States,POINT (-108.0636 37.3994000002),EPSG:4326,"",Colorado,La Plata,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1774,https://mrdata.usgs.gov/pp1802,1774,United States,POINT (-108.71983 33.2373),EPSG:4326,"",New Mexico,Lone Pine,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1775,https://mrdata.usgs.gov/pp1802,1775,United States,POINT (-116.381326 41.0036290001),EPSG:4326,"",Nevada,Meikle,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1777,https://mrdata.usgs.gov/pp1802,1777,United States,POINT (-155.285377585 59.8988132124),EPSG:4326,"",Alaska,Pebble,"Tellurium,Rhenium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1781,https://mrdata.usgs.gov/pp1802,1781,Puerto Rico,POINT (-66.6786400003 18.19788),EPSG:4326,"","",Sapo Alegre,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1785,https://mrdata.usgs.gov/pp1802,1785,United States,POINT (-108.56328 47.93743),EPSG:4326,"",Montana,Zortman-Landusky,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1787,https://mrdata.usgs.gov/pp1802,1787,United States,POINT (-110.67777778 32.6997222196),EPSG:4326,"",Arizona,Kalamazoo,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1788,https://mrdata.usgs.gov/pp1802,1788,United States,POINT (-106.15085 35.3361700003),EPSG:4326,"",New Mexico,Ortiz Mountains,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1789,https://mrdata.usgs.gov/pp1802,1789,United States,POINT (-158.06919 62.3750700001),EPSG:4326,"",Alaska,Willow Creek district,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1792,https://mrdata.usgs.gov/pp1802,1792,United States,POINT (-114.974229 39.2571230001),EPSG:4326,"",Nevada,Ely,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1793,https://mrdata.usgs.gov/pp1802,1793,United States,POINT (-121.045773 39.2061989999),EPSG:4326,"",California,Grass Valley,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1794,https://mrdata.usgs.gov/pp1802,1794,United States,POINT (-94.5131890002 37.0831830003),EPSG:4326,"",Missouri,Joplin,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1797,https://mrdata.usgs.gov/pp1802,1797,United States,POINT (-106.27451 39.2486529998),EPSG:4326,"",Colorado,Leadville,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1801,https://mrdata.usgs.gov/pp1802,1801,United States,POINT (-119.948248 37.4645600004),EPSG:4326,"",California,Mother Lode,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1803,https://mrdata.usgs.gov/pp1802,1803,United States,POINT (-135.103979 58.8673229997),EPSG:4326,"",Alaska,Kensington,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1804,https://mrdata.usgs.gov/pp1802,1804,United States,POINT (-110.737373197 31.4797776827),EPSG:4326,"",Arizona,Patagonia Mountains,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1842,https://mrdata.usgs.gov/pp1802,1842,United States,POINT (-109.875266717 45.3894146856),EPSG:4326,"",Montana,Stillwater Complex,"platinum-group elements,Tellurium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1851,https://mrdata.usgs.gov/pp1802,1851,United States,POINT (-103.813429754 44.1129810151),EPSG:4326,"",South Dakota,Black Hills,"Beryllium,Lithium,Tellurium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1923,https://mrdata.usgs.gov/pp1802,1923,United States,POINT (-107.8 37.9499999998),EPSG:4326,"",Colorado,Telluride,Tellurium,""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedau__115,https://mrdata.usgs.gov/sedau,115,"",POINT (-117.171388888889 41.2458333333333),EPSG:4326,"",Nevada,Twin Creeks,"Dolomite,Pyrite,Tellurium,Gold,Quartz","Carlin-type gold,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1509,https://mrdata.usgs.gov/vms,1509,Russia,POINT (57.5705555555556 51.3836111111111),EPSG:4326,"","",Yaman-Kasy,"Zinc,Pyrite,Lead,Silver,Tellurium,Gold,Copper","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic,Felsic-siliciclastic VMS,Mafic-siliciclastic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1532,https://mrdata.usgs.gov/vms,1532,Russia,POINT (59.3725 53.5158333333333),EPSG:4326,Aleksandrinka,"",Aleksandrinskoe,"Tellurium,Pyrite,Gold,Copper,Silver,Zinc,Lead","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic,Felsic-siliciclastic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1535,https://mrdata.usgs.gov/vms,1535,Russia,POINT (59.3377777777778 54.1327777777778),EPSG:4326,"","",Uzelginskoe,"Tellurium,Pyrite,Lead,Copper,Zinc,Gold,Silver","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic,Felsic-siliciclastic VMS,Iron sulfide polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1538,https://mrdata.usgs.gov/vms,1538,Russia,POINT (59.425 54.3063888888889),EPSG:4326,"","",Uchalinskoe,"Zinc,Pyrite,Tellurium,Copper,Lead,Silver,Gold","Bimodal felsic VMS,Bimodal-Mafic,Bimodal-mafic VMS,Felsic-siliciclastic VMS,Mafic-siliciclastic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1565,https://mrdata.usgs.gov/vms,1565,Russia,POINT (82.1188888888889 51.1761111111111),EPSG:4326,"","",Zarechenskoe,"Pyrite,Gold,Silver,Zinc,Tellurium,Lead,Copper","Bimodal felsic VMS,Felsic,Felsic-siliciclastic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-vms__1624,https://mrdata.usgs.gov/vms,1624,Kazakhstan,POINT (83.6775 49.7405555555556),EPSG:4326,"","",Zavodinskoe,"Pyrophyllite,Pyrite,Gold,Copper,Zinc,Lead,Tellurium,Bismuth,Silver","Felsic,Replacement polymetallic,Vein five-element"
